program,mode,runtime,runtime_engine,compiler,run_index,internal_ms,external_ms,ok,error
llvmss_stanford_quicksort,jit,wasm-jit,wasmer,cranelift,6,32.803804,45.935381,1,
llvmss_stanford_quicksort,jit,native,native,,7,26.150823,26.98612,1,
llvmss_stanford_quicksort,jit,wasm-jit,wasmer,cranelift,7,31.755366,44.018609,1,
llvmss_stanford_quicksort,jit,native,native,,8,25.651659,26.497554,1,
llvmss_stanford_quicksort,jit,wasm-jit,wasmer,cranelift,8,32.63394,45.468235,1,
llvmss_stanford_quicksort,jit,native,native,,9,25.663678,26.511369,1,
llvmss_stanford_quicksort,jit,wasm-jit,wasmer,cranelift,9,32.022852,44.919305,1,
llvmss_stanford_quicksort,jit,native,native,,10,25.654032,26.771359,1,
llvmss_stanford_quicksort,jit,wasm-jit,wasmer,cranelift,10,31.816732,44.417392,1,
llvmss_stanford_quicksort,aot,native,native,,1,25.838618,26.684918,1,
llvmss_stanford_quicksort,aot,wasm-aot,wasmer,cranelift,1,31.877158,43.91353,1,
llvmss_stanford_quicksort,aot,native,native,,2,25.881634,26.718425,1,
llvmss_stanford_quicksort,aot,wasm-aot,wasmer,cranelift,2,32.297875,44.281829,1,
llvmss_stanford_quicksort,aot,native,native,,3,25.749113,26.580518,1,
llvmss_stanford_quicksort,aot,wasm-aot,wasmer,cranelift,3,32.341895,44.181971,1,
llvmss_stanford_quicksort,aot,native,native,,4,25.602711,26.398227,1,
llvmss_stanford_quicksort,aot,wasm-aot,wasmer,cranelift,4,31.655149,43.196796,1,
llvmss_stanford_quicksort,aot,native,native,,5,25.740121,26.596816,1,
llvmss_stanford_quicksort,aot,wasm-aot,wasmer,cranelift,5,31.970266,44.637509,1,
llvmss_stanford_quicksort,aot,native,native,,6,26.062929,26.969634,1,
llvmss_stanford_quicksort,aot,wasm-aot,wasmer,cranelift,6,31.990706,44.238508,1,
llvmss_stanford_quicksort,aot,native,native,,7,25.822385,26.672013,1,
llvmss_stanford_quicksort,aot,wasm-aot,wasmer,cranelift,7,31.78002,43.28784,1,
llvmss_stanford_quicksort,aot,native,native,,8,25.834407,26.66527,1,
llvmss_stanford_quicksort,aot,wasm-aot,wasmer,cranelift,8,31.6297,43.096974,1,
llvmss_stanford_quicksort,aot,native,native,,9,26.060924,26.899099,1,
llvmss_stanford_quicksort,aot,wasm-aot,wasmer,cranelift,9,31.204062,43.436971,1,
llvmss_stanford_quicksort,aot,native,native,,10,25.27909,26.07242,1,
llvmss_stanford_quicksort,aot,wasm-aot,wasmer,cranelift,10,31.694285,43.743348,1,
llvmss_stanford_realmm,jit,native,native,,1,0.420477,1.142727,1,
llvmss_stanford_realmm,jit,wasm-jit,wasmer,cranelift,1,0.840365,16.423449,1,
llvmss_stanford_realmm,jit,native,native,,2,0.426383,1.149403,1,
llvmss_stanford_realmm,jit,wasm-jit,wasmer,cranelift,2,0.877226,15.253499,1,
llvmss_stanford_realmm,jit,native,native,,3,0.415945,1.12267,1,
llvmss_stanford_realmm,jit,wasm-jit,wasmer,cranelift,3,0.842157,14.427144,1,
llvmss_stanford_realmm,jit,native,native,,4,0.425692,1.092611,1,
llvmss_stanford_realmm,jit,wasm-jit,wasmer,cranelift,4,0.80919,13.155794,1,
llvmss_stanford_realmm,jit,native,native,,5,0.41409,1.091598,1,
llvmss_stanford_realmm,jit,wasm-jit,wasmer,cranelift,5,0.863512,12.579504,1,
llvmss_stanford_realmm,jit,native,native,,6,0.421597,1.094842,1,
llvmss_stanford_realmm,jit,wasm-jit,wasmer,cranelift,6,1.079293,13.178954,1,
llvmss_stanford_realmm,jit,native,native,,7,0.410646,1.146331,1,
llvmss_stanford_realmm,jit,wasm-jit,wasmer,cranelift,7,0.839896,12.506628,1,
llvmss_stanford_realmm,jit,native,native,,8,0.41484,1.181858,1,
llvmss_stanford_realmm,jit,wasm-jit,wasmer,cranelift,8,0.819978,12.596248,1,
llvmss_stanford_realmm,jit,native,native,,9,0.430657,1.055907,1,
llvmss_stanford_realmm,jit,wasm-jit,wasmer,cranelift,9,0.816887,13.483085,1,
llvmss_stanford_realmm,jit,native,native,,10,0.412279,1.043959,1,
llvmss_stanford_realmm,jit,wasm-jit,wasmer,cranelift,10,0.820218,13.481785,1,
llvmss_stanford_realmm,aot,native,native,,1,0.417336,1.065269,1,
llvmss_stanford_realmm,aot,wasm-aot,wasmer,cranelift,1,0.893047,11.278972,1,
llvmss_stanford_realmm,aot,native,native,,2,0.43517,1.35332,1,
llvmss_stanford_realmm,aot,wasm-aot,wasmer,cranelift,2,0.887237,12.28939,1,
llvmss_stanford_realmm,aot,native,native,,3,0.418212,1.09005,1,
llvmss_stanford_realmm,aot,wasm-aot,wasmer,cranelift,3,0.891586,11.992652,1,
llvmss_stanford_realmm,aot,native,native,,4,0.410845,1.157312,1,
llvmss_stanford_realmm,aot,wasm-aot,wasmer,cranelift,4,0.893878,12.463154,1,
llvmss_stanford_realmm,aot,native,native,,5,0.41038,1.104923,1,
llvmss_stanford_realmm,aot,wasm-aot,wasmer,cranelift,5,0.865476,12.511143,1,
llvmss_stanford_realmm,aot,native,native,,6,0.416336,1.172878,1,
llvmss_stanford_realmm,aot,wasm-aot,wasmer,cranelift,6,0.865987,12.891062,1,
llvmss_stanford_realmm,aot,native,native,,7,0.417235,1.140878,1,
llvmss_stanford_realmm,aot,wasm-aot,wasmer,cranelift,7,0.862343,11.764077,1,
llvmss_stanford_realmm,aot,native,native,,8,0.416279,1.089171,1,
llvmss_stanford_realmm,aot,wasm-aot,wasmer,cranelift,8,0.901903,12.827653,1,
llvmss_stanford_realmm,aot,native,native,,9,0.436428,1.115069,1,
llvmss_stanford_realmm,aot,wasm-aot,wasmer,cranelift,9,0.922127,12.446065,1,
llvmss_stanford_realmm,aot,native,native,,10,0.418514,1.127703,1,
llvmss_stanford_realmm,aot,wasm-aot,wasmer,cranelift,10,0.876603,12.121901,1,
llvmss_stanford_towers,jit,native,native,,1,6.401647,7.148903,1,
llvmss_stanford_towers,jit,wasm-jit,wasmer,cranelift,1,12.470839,24.659116,1,
llvmss_stanford_towers,jit,native,native,,2,6.349333,7.059975,1,
llvmss_stanford_towers,jit,wasm-jit,wasmer,cranelift,2,12.566833,24.800163,1,
llvmss_stanford_towers,jit,native,native,,3,6.351292,7.022487,1,
llvmss_stanford_towers,jit,wasm-jit,wasmer,cranelift,3,12.43696,25.251916,1,
llvmss_stanford_towers,jit,native,native,,4,6.378393,7.233096,1,
llvmss_stanford_towers,jit,wasm-jit,wasmer,cranelift,4,13.002153,25.67916,1,
llvmss_stanford_towers,jit,native,native,,5,7.199962,8.095747,1,
llvmss_stanford_towers,jit,wasm-jit,wasmer,cranelift,5,12.472722,24.842015,1,
llvmss_stanford_towers,jit,native,native,,6,7.20967,8.061729,1,
llvmss_stanford_towers,jit,wasm-jit,wasmer,cranelift,6,12.400908,24.828153,1,
llvmss_stanford_towers,jit,native,native,,7,6.370542,7.084597,1,
llvmss_stanford_towers,jit,wasm-jit,wasmer,cranelift,7,13.140286,26.092472,1,
llvmss_stanford_towers,jit,native,native,,8,6.373579,7.293323,1,
llvmss_stanford_towers,jit,wasm-jit,wasmer,cranelift,8,12.791072,26.174104,1,
llvmss_stanford_towers,jit,native,native,,9,6.40742,7.111477,1,
llvmss_stanford_towers,jit,wasm-jit,wasmer,cranelift,9,12.452346,24.953572,1,
llvmss_stanford_towers,jit,native,native,,10,7.863848,8.585602,1,
llvmss_stanford_towers,jit,wasm-jit,wasmer,cranelift,10,12.370391,24.684971,1,
llvmss_stanford_towers,aot,native,native,,1,6.360282,7.086527,1,
llvmss_stanford_towers,aot,wasm-aot,wasmer,cranelift,1,12.78653,24.422083,1,
llvmss_stanford_towers,aot,native,native,,2,6.377357,7.092323,1,
llvmss_stanford_towers,aot,wasm-aot,wasmer,cranelift,2,12.931785,25.0546,1,
llvmss_stanford_towers,aot,native,native,,3,6.344406,7.055283,1,
llvmss_stanford_towers,aot,wasm-aot,wasmer,cranelift,3,12.7842,24.884688,1,
llvmss_stanford_towers,aot,native,native,,4,6.404056,7.237453,1,
llvmss_stanford_towers,aot,wasm-aot,wasmer,cranelift,4,12.880821,24.228217,1,
llvmss_stanford_towers,aot,native,native,,5,6.366435,7.154234,1,
llvmss_stanford_towers,aot,wasm-aot,wasmer,cranelift,5,12.813312,24.018141,1,
llvmss_stanford_towers,aot,native,native,,6,6.600597,7.37164,1,
llvmss_stanford_towers,aot,wasm-aot,wasmer,cranelift,6,13.013281,24.350736,1,
llvmss_stanford_towers,aot,native,native,,7,6.340103,7.105976,1,
llvmss_stanford_towers,aot,wasm-aot,wasmer,cranelift,7,12.850795,24.139227,1,
llvmss_stanford_towers,aot,native,native,,8,6.388792,7.410867,1,
llvmss_stanford_towers,aot,wasm-aot,wasmer,cranelift,8,12.837703,24.584753,1,
llvmss_stanford_towers,aot,native,native,,9,6.373839,7.11087,1,
llvmss_stanford_towers,aot,wasm-aot,wasmer,cranelift,9,12.769298,24.720924,1,
llvmss_stanford_towers,aot,native,native,,10,6.348064,7.025832,1,
llvmss_stanford_towers,aot,wasm-aot,wasmer,cranelift,10,12.771161,24.790775,1,
llvmss_stanford_treesort,jit,native,native,,1,47.36883,48.974888,1,
llvmss_stanford_treesort,jit,wasm-jit,wasmer,cranelift,1,47.403017,60.874024,1,
llvmss_stanford_treesort,jit,native,native,,2,47.271755,48.942139,1,
llvmss_stanford_treesort,jit,wasm-jit,wasmer,cranelift,2,48.624791,61.403027,1,
llvmss_stanford_treesort,jit,native,native,,3,47.335147,49.111998,1,
llvmss_stanford_treesort,jit,wasm-jit,wasmer,cranelift,3,48.243578,61.771484,1,
llvmss_stanford_treesort,jit,native,native,,4,47.320491,48.992727,1,
llvmss_stanford_treesort,jit,wasm-jit,wasmer,cranelift,4,47.301737,61.06592,1,
llvmss_stanford_treesort,jit,native,native,,5,47.42991,49.049659,1,
llvmss_stanford_treesort,jit,wasm-jit,wasmer,cranelift,5,47.643026,60.536521,1,
llvmss_stanford_treesort,jit,native,native,,6,47.303926,48.888521,1,
llvmss_stanford_treesort,jit,wasm-jit,wasmer,cranelift,6,46.963123,60.810981,1,
llvmss_stanford_treesort,jit,native,native,,7,47.536512,49.057929,1,
llvmss_stanford_treesort,jit,wasm-jit,wasmer,cranelift,7,47.356065,60.370555,1,
llvmss_stanford_treesort,jit,native,native,,8,47.442826,49.33878,1,
llvmss_stanford_treesort,jit,wasm-jit,wasmer,cranelift,8,49.535265,63.056052,1,
llvmss_stanford_treesort,jit,native,native,,9,48.292572,49.946621,1,
llvmss_stanford_treesort,jit,wasm-jit,wasmer,cranelift,9,46.619872,59.934843,1,
llvmss_stanford_treesort,jit,native,native,,10,47.919618,49.559049,1,
llvmss_stanford_treesort,jit,wasm-jit,wasmer,cranelift,10,47.136153,59.949115,1,
llvmss_stanford_treesort,aot,native,native,,1,47.398556,49.103387,1,
llvmss_stanford_treesort,aot,wasm-aot,wasmer,cranelift,1,48.322878,60.858246,1,
llvmss_stanford_treesort,aot,native,native,,2,47.311648,48.918324,1,
llvmss_stanford_treesort,aot,wasm-aot,wasmer,cranelift,2,47.580334,59.261804,1,
llvmss_stanford_treesort,aot,native,native,,3,47.507538,49.127504,1,
llvmss_stanford_treesort,aot,wasm-aot,wasmer,cranelift,3,48.333491,60.992422,1,
llvmss_stanford_treesort,aot,native,native,,4,47.588156,49.264319,1,
llvmss_stanford_treesort,aot,wasm-aot,wasmer,cranelift,4,47.579708,59.586128,1,
llvmss_stanford_treesort,aot,native,native,,5,47.183233,48.85404,1,
llvmss_stanford_treesort,aot,wasm-aot,wasmer,cranelift,5,49.425216,62.07856,1,
llvmss_stanford_treesort,aot,native,native,,6,47.509779,49.134353,1,
llvmss_stanford_treesort,aot,wasm-aot,wasmer,cranelift,6,48.17536,61.055856,1,
llvmss_stanford_treesort,aot,native,native,,7,47.33463,49.370328,1,
llvmss_stanford_treesort,aot,wasm-aot,wasmer,cranelift,7,48.35913,60.430136,1,
llvmss_stanford_treesort,aot,native,native,,8,47.290347,48.979906,1,
llvmss_stanford_treesort,aot,wasm-aot,wasmer,cranelift,8,48.246065,61.309855,1,
llvmss_stanford_treesort,aot,native,native,,9,47.484373,49.110165,1,
llvmss_stanford_treesort,aot,wasm-aot,wasmer,cranelift,9,47.707658,60.281888,1,
llvmss_stanford_treesort,aot,native,native,,10,47.270618,48.924733,1,
llvmss_stanford_treesort,aot,wasm-aot,wasmer,cranelift,10,48.754637,61.025452,1,
