program,runtime,run_index,elapsed_ms,ok,error
call_indirect,native,4,48.254037,1,
call_indirect,wasm,4,89.519841,1,
call_indirect,native,5,48.992462,1,
call_indirect,wasm,5,82.261059,1,
call_indirect,native,6,47.854752,1,
call_indirect,wasm,6,85.540434,1,
call_indirect,native,7,46.257101,1,
call_indirect,wasm,7,83.35128,1,
call_indirect,native,8,48.3543,1,
call_indirect,wasm,8,81.365554,1,
call_indirect,native,9,47.640202,1,
call_indirect,wasm,9,117.996671,1,
call_indirect,native,10,47.756795,1,
call_indirect,wasm,10,83.111121,1,
call_indirect,native,11,48.498547,1,
call_indirect,wasm,11,85.064241,1,
call_indirect,native,12,45.902853,1,
call_indirect,wasm,12,84.841059,1,
call_indirect,native,13,43.773554,1,
call_indirect,wasm,13,84.400822,1,
call_indirect,native,14,48.824943,1,
call_indirect,wasm,14,86.595466,1,
call_indirect,native,15,46.473046,1,
call_indirect,wasm,15,86.29147,1,
call_indirect,native,16,46.713079,1,
call_indirect,wasm,16,89.586344,1,
call_indirect,native,17,45.440702,1,
call_indirect,wasm,17,86.265768,1,
call_indirect,native,18,51.08331,1,
call_indirect,wasm,18,87.533856,1,
call_indirect,native,19,48.016854,1,
call_indirect,wasm,19,84.940094,1,
call_indirect,native,20,48.962171,1,
call_indirect,wasm,20,84.846617,1,
call_indirect,native,21,46.407055,1,
call_indirect,wasm,21,79.185249,1,
call_indirect,native,22,46.601231,1,
call_indirect,wasm,22,87.885934,1,
call_indirect,native,23,53.259861,1,
call_indirect,wasm,23,97.027601,1,
call_indirect,native,24,50.044961,1,
call_indirect,wasm,24,95.345495,1,
call_indirect,native,25,52.380674,1,
call_indirect,wasm,25,121.996423,1,
call_indirect,native,26,49.876832,1,
call_indirect,wasm,26,99.874367,1,
call_indirect,native,27,44.884844,1,
call_indirect,wasm,27,83.663749,1,
call_indirect,native,28,49.093042,1,
call_indirect,wasm,28,87.372752,1,
call_indirect,native,29,46.982235,1,
call_indirect,wasm,29,81.359622,1,
call_indirect,native,30,46.429582,1,
call_indirect,wasm,30,90.844974,1,
compute_fp_mix,native,1,61.359091,1,
compute_fp_mix,wasm,1,66.545396,1,
compute_fp_mix,native,2,57.365027,1,
compute_fp_mix,wasm,2,64.850133,1,
compute_fp_mix,native,3,60.123804,1,
compute_fp_mix,wasm,3,68.544696,1,
compute_fp_mix,native,4,57.874343,1,
compute_fp_mix,wasm,4,65.428418,1,
compute_fp_mix,native,5,61.684859,1,
compute_fp_mix,wasm,5,66.582717,1,
compute_fp_mix,native,6,59.919096,1,
compute_fp_mix,wasm,6,64.304647,1,
compute_fp_mix,native,7,59.192681,1,
compute_fp_mix,wasm,7,70.761508,1,
compute_fp_mix,native,8,58.950649,1,
compute_fp_mix,wasm,8,66.577881,1,
compute_fp_mix,native,9,59.714011,1,
compute_fp_mix,wasm,9,67.37859,1,
compute_fp_mix,native,10,62.828025,1,
compute_fp_mix,wasm,10,68.559122,1,
compute_fp_mix,native,11,59.915296,1,
compute_fp_mix,wasm,11,74.311153,1,
compute_fp_mix,native,12,66.596429,1,
compute_fp_mix,wasm,12,80.037016,1,
compute_fp_mix,native,13,63.9904,1,
compute_fp_mix,wasm,13,102.213174,1,
compute_fp_mix,native,14,155.320695,1,
compute_fp_mix,wasm,14,69.53014,1,
compute_fp_mix,native,15,58.663948,1,
compute_fp_mix,wasm,15,68.703479,1,
compute_fp_mix,native,16,56.815711,1,
compute_fp_mix,wasm,16,65.949712,1,
compute_fp_mix,native,17,58.302469,1,
compute_fp_mix,wasm,17,63.877396,1,
compute_fp_mix,native,18,59.490625,1,
compute_fp_mix,wasm,18,65.408442,1,
compute_fp_mix,native,19,60.385632,1,
compute_fp_mix,wasm,19,66.089188,1,
compute_fp_mix,native,20,62.217536,1,
compute_fp_mix,wasm,20,67.537157,1,
compute_fp_mix,native,21,62.987275,1,
compute_fp_mix,wasm,21,74.821795,1,
compute_fp_mix,native,22,65.239927,1,
compute_fp_mix,wasm,22,100.89536,1,
compute_fp_mix,native,23,59.094914,1,
compute_fp_mix,wasm,23,75.422873,1,
compute_fp_mix,native,24,66.129705,1,
compute_fp_mix,wasm,24,67.570691,1,
compute_fp_mix,native,25,59.653532,1,
compute_fp_mix,wasm,25,70.189956,1,
compute_fp_mix,native,26,57.865903,1,
compute_fp_mix,wasm,26,65.273582,1,
compute_fp_mix,native,27,60.132889,1,
compute_fp_mix,wasm,27,68.118663,1,
compute_fp_mix,native,28,59.933795,1,
compute_fp_mix,wasm,28,65.01407,1,
compute_fp_mix,native,29,62.368899,1,
compute_fp_mix,wasm,29,70.815775,1,
compute_fp_mix,native,30,58.070891,1,
compute_fp_mix,wasm,30,73.574249,1,
compute_int_add,native,1,91.656112,1,
compute_int_add,wasm,1,89.603607,1,
compute_int_add,native,2,89.362916,1,
compute_int_add,wasm,2,85.005604,1,
compute_int_add,native,3,91.227097,1,
compute_int_add,wasm,3,87.159172,1,
compute_int_add,native,4,92.796885,1,
compute_int_add,wasm,4,90.910617,1,
compute_int_add,native,5,91.257504,1,
compute_int_add,wasm,5,86.985666,1,
compute_int_add,native,6,93.99249,1,
compute_int_add,wasm,6,91.985082,1,
compute_int_add,native,7,93.697874,1,
compute_int_add,wasm,7,89.338114,1,
compute_int_add,native,8,90.26448,1,
compute_int_add,wasm,8,89.991218,1,
compute_int_add,native,9,93.918992,1,
compute_int_add,wasm,9,108.665091,1,
compute_int_add,native,10,91.072237,1,
compute_int_add,wasm,10,91.577406,1,
compute_int_add,native,11,95.291737,1,
compute_int_add,wasm,11,88.753047,1,
compute_int_add,native,12,91.945278,1,
compute_int_add,wasm,12,109.052315,1,
compute_int_add,native,13,147.590235,1,
compute_int_add,wasm,13,122.399934,1,
compute_int_add,native,14,97.215618,1,
compute_int_add,wasm,14,105.012656,1,
compute_int_add,native,15,233.55021,1,
compute_int_add,wasm,15,97.212588,1,
compute_int_add,native,16,91.619481,1,
compute_int_add,wasm,16,96.443736,1,
compute_int_add,native,17,104.7323,1,
compute_int_add,wasm,17,88.805933,1,
compute_int_add,native,18,93.034578,1,
compute_int_add,wasm,18,91.015079,1,
compute_int_add,native,19,100.120838,1,
compute_int_add,wasm,19,109.069294,1,
compute_int_add,native,20,94.615145,1,
compute_int_add,wasm,20,92.178675,1,
compute_int_add,native,21,91.816047,1,
compute_int_add,wasm,21,89.92769,1,
compute_int_add,native,22,94.154106,1,
compute_int_add,wasm,22,95.706458,1,
compute_int_add,native,23,94.15784,1,
compute_int_add,wasm,23,91.835987,1,
compute_int_add,native,24,106.14797,1,
compute_int_add,wasm,24,89.163535,1,
compute_int_add,native,25,92.942363,1,
compute_int_add,wasm,25,88.446399,1,
compute_int_add,native,26,94.415297,1,
compute_int_add,wasm,26,88.125718,1,
compute_int_add,native,27,89.852432,1,
compute_int_add,wasm,27,89.830493,1,
compute_int_add,native,28,91.576397,1,
compute_int_add,wasm,28,90.664995,1,
compute_int_add,native,29,92.440425,1,
compute_int_add,wasm,29,92.401017,1,
compute_int_add,native,30,95.276568,1,
compute_int_add,wasm,30,106.535917,1,
host_getcwd_loop,native,1,636.165652,1,
host_getcwd_loop,wasm,1,39.586285,1,
host_getcwd_loop,native,2,596.439709,1,
host_getcwd_loop,wasm,2,43.887246,1,
host_getcwd_loop,native,3,646.871357,1,
host_getcwd_loop,wasm,3,28.009623,1,
host_getcwd_loop,native,4,898.771761,1,
host_getcwd_loop,wasm,4,26.819127,1,
host_getcwd_loop,native,5,597.067546,1,
host_getcwd_loop,wasm,5,36.221766,1,
host_getcwd_loop,native,6,725.44052,1,
host_getcwd_loop,wasm,6,28.188486,1,
host_getcwd_loop,native,7,510.37126,1,
host_getcwd_loop,wasm,7,31.201226,1,
host_getcwd_loop,native,8,502.496982,1,
host_getcwd_loop,wasm,8,24.964764,1,
host_getcwd_loop,native,9,456.339004,1,
host_getcwd_loop,wasm,9,27.019405,1,
host_getcwd_loop,native,10,646.43444,1,
host_getcwd_loop,wasm,10,27.489395,1,
