program,runtime,run_index,internal_ms,ok,error
compute_int_mul,wasm-jit,9,52.851237,1,
compute_int_mul,wasm-aot,9,51.527934,1,
compute_int_mul,native,10,54.068579,1,
compute_int_mul,wasm-jit,10,51.736733,1,
compute_int_mul,wasm-aot,10,51.420374,1,
compute_int_mul,native,11,53.914295,1,
compute_int_mul,wasm-jit,11,52.054076,1,
compute_int_mul,wasm-aot,11,52.315506,1,
compute_int_mul,native,12,53.783196,1,
compute_int_mul,wasm-jit,12,52.556986,1,
compute_int_mul,wasm-aot,12,51.679888,1,
compute_int_mul,native,13,54.428158,1,
compute_int_mul,wasm-jit,13,52.162043,1,
compute_int_mul,wasm-aot,13,52.403789,1,
compute_int_mul,native,14,53.424753,1,
compute_int_mul,wasm-jit,14,52.73407,1,
compute_int_mul,wasm-aot,14,52.484234,1,
compute_int_mul,native,15,53.835025,1,
compute_int_mul,wasm-jit,15,52.436794,1,
compute_int_mul,wasm-aot,15,51.706061,1,
compute_int_mul,native,16,53.492629,1,
compute_int_mul,wasm-jit,16,51.674429,1,
compute_int_mul,wasm-aot,16,51.66536,1,
compute_int_mul,native,17,53.646642,1,
compute_int_mul,wasm-jit,17,52.281307,1,
compute_int_mul,wasm-aot,17,52.113415,1,
compute_int_mul,native,18,53.947964,1,
compute_int_mul,wasm-jit,18,51.604677,1,
compute_int_mul,wasm-aot,18,51.768293,1,
compute_int_mul,native,19,53.505384,1,
compute_int_mul,wasm-jit,19,52.051865,1,
compute_int_mul,wasm-aot,19,51.452829,1,
compute_int_mul,native,20,54.48342,1,
compute_int_mul,wasm-jit,20,52.525443,1,
compute_int_mul,wasm-aot,20,52.20788,1,
compute_int_mul,native,21,54.267286,1,
compute_int_mul,wasm-jit,21,52.037319,1,
compute_int_mul,wasm-aot,21,52.14097,1,
compute_int_mul,native,22,53.948241,1,
compute_int_mul,wasm-jit,22,51.686623,1,
compute_int_mul,wasm-aot,22,52.908196,1,
compute_int_mul,native,23,53.042426,1,
compute_int_mul,wasm-jit,23,51.354701,1,
compute_int_mul,wasm-aot,23,51.151067,1,
compute_int_mul,native,24,54.359887,1,
compute_int_mul,wasm-jit,24,52.157564,1,
compute_int_mul,wasm-aot,24,51.97888,1,
compute_int_mul,native,25,53.686054,1,
compute_int_mul,wasm-jit,25,51.699712,1,
compute_int_mul,wasm-aot,25,52.127726,1,
compute_int_mul,native,26,54.792068,1,
compute_int_mul,wasm-jit,26,52.215268,1,
compute_int_mul,wasm-aot,26,51.562887,1,
compute_int_mul,native,27,54.044045,1,
compute_int_mul,wasm-jit,27,51.735584,1,
compute_int_mul,wasm-aot,27,51.628656,1,
compute_int_mul,native,28,53.85624,1,
compute_int_mul,wasm-jit,28,52.005968,1,
compute_int_mul,wasm-aot,28,51.783533,1,
compute_int_mul,native,29,53.727133,1,
compute_int_mul,wasm-jit,29,51.467645,1,
compute_int_mul,wasm-aot,29,52.132373,1,
compute_int_mul,native,30,53.928052,1,
compute_int_mul,wasm-jit,30,51.645953,1,
compute_int_mul,wasm-aot,30,51.916467,1,
host_env_query,native,1,0.001359,1,
host_env_query,wasm-jit,1,0.005155,1,
host_env_query,wasm-aot,1,0.006371,1,
host_env_query,native,2,0.00142,1,
host_env_query,wasm-jit,2,0.006086,1,
host_env_query,wasm-aot,2,0.005411,1,
host_env_query,native,3,0.001358,1,
host_env_query,wasm-jit,3,0.0064,1,
host_env_query,wasm-aot,3,0.006321,1,
host_env_query,native,4,0.001496,1,
host_env_query,wasm-jit,4,0.003983,1,
host_env_query,wasm-aot,4,0.006353,1,
host_env_query,native,5,0.00134,1,
host_env_query,wasm-jit,5,0.006533,1,
host_env_query,wasm-aot,5,0.006513,1,
host_env_query,native,6,0.001347,1,
host_env_query,wasm-jit,6,0.005107,1,
host_env_query,wasm-aot,6,0.006132,1,
host_env_query,native,7,0.001446,1,
host_env_query,wasm-jit,7,0.005277,1,
host_env_query,wasm-aot,7,0.00431,1,
host_env_query,native,8,0.002485,1,
host_env_query,wasm-jit,8,0.005386,1,
host_env_query,wasm-aot,8,0.006425,1,
host_env_query,native,9,0.001423,1,
host_env_query,wasm-jit,9,0.005583,1,
host_env_query,wasm-aot,9,0.006056,1,
host_env_query,native,10,0.001443,1,
host_env_query,wasm-jit,10,0.005311,1,
host_env_query,wasm-aot,10,0.006145,1,
host_env_query,native,11,0.001398,1,
host_env_query,wasm-jit,11,0.006762,1,
host_env_query,wasm-aot,11,0.006236,1,
host_env_query,native,12,0.002535,1,
host_env_query,wasm-jit,12,0.004446,1,
host_env_query,wasm-aot,12,0.005235,1,
host_env_query,native,13,0.001327,1,
host_env_query,wasm-jit,13,0.006692,1,
host_env_query,wasm-aot,13,0.005034,1,
host_env_query,native,14,0.001364,1,
host_env_query,wasm-jit,14,0.006106,1,
host_env_query,wasm-aot,14,0.005828,1,
host_env_query,native,15,0.00135,1,
host_env_query,wasm-jit,15,0.005086,1,
host_env_query,wasm-aot,15,0.007806,1,
host_env_query,native,16,0.001382,1,
host_env_query,wasm-jit,16,0.006872,1,
host_env_query,wasm-aot,16,0.003936,1,
host_env_query,native,17,0.001378,1,
host_env_query,wasm-jit,17,0.0064,1,
host_env_query,wasm-aot,17,0.006225,1,
host_env_query,native,18,0.00135,1,
host_env_query,wasm-jit,18,0.005547,1,
host_env_query,wasm-aot,18,0.006007,1,
host_env_query,native,19,0.001333,1,
host_env_query,wasm-jit,19,0.023978,1,
host_env_query,wasm-aot,19,0.005053,1,
host_env_query,native,20,0.001329,1,
host_env_query,wasm-jit,20,0.00668,1,
host_env_query,wasm-aot,20,0.00594,1,
host_env_query,native,21,0.00135,1,
host_env_query,wasm-jit,21,0.004557,1,
host_env_query,wasm-aot,21,0.00398,1,
host_env_query,native,22,0.001375,1,
host_env_query,wasm-jit,22,0.00457,1,
host_env_query,wasm-aot,22,0.012568,1,
host_env_query,native,23,0.002642,1,
host_env_query,wasm-jit,23,0.006383,1,
host_env_query,wasm-aot,23,0.005249,1,
host_env_query,native,24,0.001408,1,
host_env_query,wasm-jit,24,0.006292,1,
host_env_query,wasm-aot,24,0.003754,1,
host_env_query,native,25,0.001461,1,
host_env_query,wasm-jit,25,0.006597,1,
host_env_query,wasm-aot,25,0.008411,1,
host_env_query,native,26,0.001369,1,
host_env_query,wasm-jit,26,0.003727,1,
host_env_query,wasm-aot,26,0.006782,1,
host_env_query,native,27,0.001411,1,
host_env_query,wasm-jit,27,0.00373,1,
host_env_query,wasm-aot,27,0.006552,1,
host_env_query,native,28,0.001376,1,
host_env_query,wasm-jit,28,0.005289,1,
host_env_query,wasm-aot,28,0.005974,1,
host_env_query,native,29,0.001402,1,
host_env_query,wasm-jit,29,0.005208,1,
host_env_query,wasm-aot,29,0.005843,1,
host_env_query,native,30,0.001439,1,
host_env_query,wasm-jit,30,0.029703,1,
host_env_query,wasm-aot,30,0.003598,1,
host_getcwd_loop,native,1,0.277476,1,
host_getcwd_loop,wasm-jit,1,0.013175,1,
host_getcwd_loop,wasm-aot,1,0.012981,1,
host_getcwd_loop,native,2,0.299525,1,
host_getcwd_loop,wasm-jit,2,0.011454,1,
host_getcwd_loop,wasm-aot,2,0.011493,1,
host_getcwd_loop,native,3,0.283352,1,
host_getcwd_loop,wasm-jit,3,0.011555,1,
host_getcwd_loop,wasm-aot,3,0.012642,1,
host_getcwd_loop,native,4,0.270261,1,
host_getcwd_loop,wasm-jit,4,0.012795,1,
host_getcwd_loop,wasm-aot,4,0.011465,1,
host_getcwd_loop,native,5,0.28379,1,
host_getcwd_loop,wasm-jit,5,0.012895,1,
host_getcwd_loop,wasm-aot,5,0.013174,1,
host_getcwd_loop,native,6,0.257947,1,
host_getcwd_loop,wasm-jit,6,0.012675,1,
host_getcwd_loop,wasm-aot,6,0.012928,1,
host_getcwd_loop,native,7,0.283919,1,
host_getcwd_loop,wasm-jit,7,0.01162,1,
host_getcwd_loop,wasm-aot,7,0.012297,1,
host_getcwd_loop,native,8,0.368333,1,
host_getcwd_loop,wasm-jit,8,0.01331,1,
host_getcwd_loop,wasm-aot,8,0.012044,1,
host_getcwd_loop,native,9,0.276578,1,
host_getcwd_loop,wasm-jit,9,0.01146,1,
host_getcwd_loop,wasm-aot,9,0.012569,1,
host_getcwd_loop,native,10,0.267723,1,
host_getcwd_loop,wasm-jit,10,0.011392,1,
host_getcwd_loop,wasm-aot,10,0.012969,1,
host_getcwd_loop,native,11,0.275992,1,
host_getcwd_loop,wasm-jit,11,0.01603,1,
host_getcwd_loop,wasm-aot,11,0.012835,1,
host_getcwd_loop,native,12,0.262571,1,
host_getcwd_loop,wasm-jit,12,0.011516,1,
host_getcwd_loop,wasm-aot,12,0.0118,1,
host_getcwd_loop,native,13,0.285384,1,
host_getcwd_loop,wasm-jit,13,0.011407,1,
host_getcwd_loop,wasm-aot,13,0.011805,1,
host_getcwd_loop,native,14,0.292201,1,
host_getcwd_loop,wasm-jit,14,0.01306,1,
host_getcwd_loop,wasm-aot,14,0.013008,1,
host_getcwd_loop,native,15,0.265864,1,
host_getcwd_loop,wasm-jit,15,0.011715,1,
host_getcwd_loop,wasm-aot,15,0.011581,1,
host_getcwd_loop,native,16,0.292422,1,
host_getcwd_loop,wasm-jit,16,0.011527,1,
host_getcwd_loop,wasm-aot,16,0.011498,1,
host_getcwd_loop,native,17,0.282989,1,
host_getcwd_loop,wasm-jit,17,0.012026,1,
host_getcwd_loop,wasm-aot,17,0.011505,1,
host_getcwd_loop,native,18,0.262162,1,
host_getcwd_loop,wasm-jit,18,0.01205,1,
host_getcwd_loop,wasm-aot,18,0.011966,1,
host_getcwd_loop,native,19,0.283682,1,
host_getcwd_loop,wasm-jit,19,0.015567,1,
host_getcwd_loop,wasm-aot,19,0.011673,1,
host_getcwd_loop,native,20,0.263526,1,
host_getcwd_loop,wasm-jit,20,0.012049,1,
host_getcwd_loop,wasm-aot,20,0.01143,1,
host_getcwd_loop,native,21,0.284186,1,
host_getcwd_loop,wasm-jit,21,0.01252,1,
host_getcwd_loop,wasm-aot,21,0.011878,1,
host_getcwd_loop,native,22,0.281935,1,
host_getcwd_loop,wasm-jit,22,0.011649,1,
host_getcwd_loop,wasm-aot,22,0.011654,1,
host_getcwd_loop,native,23,0.261234,1,
host_getcwd_loop,wasm-jit,23,0.012896,1,
host_getcwd_loop,wasm-aot,23,0.012652,1,
host_getcwd_loop,native,24,0.280546,1,
host_getcwd_loop,wasm-jit,24,0.011112,1,
host_getcwd_loop,wasm-aot,24,0.011628,1,
host_getcwd_loop,native,25,0.263982,1,
host_getcwd_loop,wasm-jit,25,0.013274,1,
host_getcwd_loop,wasm-aot,25,0.013036,1,
host_getcwd_loop,native,26,0.273325,1,
host_getcwd_loop,wasm-jit,26,0.013337,1,
host_getcwd_loop,wasm-aot,26,0.013818,1,
host_getcwd_loop,native,27,0.28036,1,
host_getcwd_loop,wasm-jit,27,0.011725,1,
host_getcwd_loop,wasm-aot,27,0.011445,1,
host_getcwd_loop,native,28,0.286261,1,
host_getcwd_loop,wasm-jit,28,0.013066,1,
host_getcwd_loop,wasm-aot,28,0.011559,1,
host_getcwd_loop,native,29,0.331588,1,
host_getcwd_loop,wasm-jit,29,0.013131,1,
host_getcwd_loop,wasm-aot,29,0.011581,1,
host_getcwd_loop,native,30,0.265454,1,
host_getcwd_loop,wasm-jit,30,0.011522,1,
host_getcwd_loop,wasm-aot,30,0.011766,1,
host_open_close_loop,native,1,284.271372,1,
host_open_close_loop,wasm-jit,1,332.989921,1,
host_open_close_loop,wasm-aot,1,371.60944,1,
host_open_close_loop,native,2,323.902777,1,
host_open_close_loop,wasm-jit,2,465.856147,1,
host_open_close_loop,wasm-aot,2,335.32048,1,
host_open_close_loop,native,3,288.64667,1,
host_open_close_loop,wasm-jit,3,331.104605,1,
host_open_close_loop,wasm-aot,3,320.826872,1,
host_open_close_loop,native,4,289.340389,1,
host_open_close_loop,wasm-jit,4,373.72965,1,
host_open_close_loop,wasm-aot,4,326.425641,1,
host_open_close_loop,native,5,268.997851,1,
host_open_close_loop,wasm-jit,5,337.181536,1,
host_open_close_loop,wasm-aot,5,363.890485,1,
host_open_close_loop,native,6,280.540853,1,
host_open_close_loop,wasm-jit,6,361.146771,1,
host_open_close_loop,wasm-aot,6,335.766131,1,
host_open_close_loop,native,7,277.770748,1,
host_open_close_loop,wasm-jit,7,333.371776,1,
host_open_close_loop,wasm-aot,7,380.921194,1,
host_open_close_loop,native,8,315.800105,1,
host_open_close_loop,wasm-jit,8,328.472322,1,
host_open_close_loop,wasm-aot,8,334.32399,1,
host_open_close_loop,native,9,318.626078,1,
host_open_close_loop,wasm-jit,9,330.621552,1,
host_open_close_loop,wasm-aot,9,324.539383,1,
host_open_close_loop,native,10,802.967755,1,
host_open_close_loop,wasm-jit,10,1132.804892,1,
host_open_close_loop,wasm-aot,10,716.025853,1,
host_open_close_loop,native,11,334.668007,1,
host_open_close_loop,wasm-jit,11,348.367675,1,
host_open_close_loop,wasm-aot,11,323.754171,1,
host_open_close_loop,native,12,302.401217,1,
host_open_close_loop,wasm-jit,12,319.725424,1,
host_open_close_loop,wasm-aot,12,363.989346,1,
host_open_close_loop,native,13,271.545954,1,
host_open_close_loop,wasm-jit,13,325.014252,1,
host_open_close_loop,wasm-aot,13,365.802356,1,
host_open_close_loop,native,14,276.24549,1,
host_open_close_loop,wasm-jit,14,318.288103,1,
host_open_close_loop,wasm-aot,14,366.489476,1,
host_open_close_loop,native,15,269.241119,1,
host_open_close_loop,wasm-jit,15,310.427479,1,
host_open_close_loop,wasm-aot,15,344.499386,1,
host_open_close_loop,native,16,267.0104,1,
host_open_close_loop,wasm-jit,16,312.672223,1,
host_open_close_loop,wasm-aot,16,359.48047,1,
host_open_close_loop,native,17,285.619873,1,
host_open_close_loop,wasm-jit,17,324.19703,1,
host_open_close_loop,wasm-aot,17,374.399617,1,
host_open_close_loop,native,18,271.779353,1,
host_open_close_loop,wasm-jit,18,393.704831,1,
host_open_close_loop,wasm-aot,18,369.920507,1,
host_open_close_loop,native,19,412.491379,1,
host_open_close_loop,wasm-jit,19,384.416687,1,
host_open_close_loop,wasm-aot,19,365.600009,1,
host_open_close_loop,native,20,265.852668,1,
host_open_close_loop,wasm-jit,20,331.852946,1,
host_open_close_loop,wasm-aot,20,305.203636,1,
host_open_close_loop,native,21,307.089273,1,
host_open_close_loop,wasm-jit,21,321.124107,1,
host_open_close_loop,wasm-aot,21,320.670922,1,
host_open_close_loop,native,22,317.320412,1,
host_open_close_loop,wasm-jit,22,318.339001,1,
host_open_close_loop,wasm-aot,22,309.863519,1,
host_open_close_loop,native,23,301.840146,1,
host_open_close_loop,wasm-jit,23,322.18402,1,
host_open_close_loop,wasm-aot,23,328.680156,1,
host_open_close_loop,native,24,275.835803,1,
host_open_close_loop,wasm-jit,24,317.905143,1,
host_open_close_loop,wasm-aot,24,308.392132,1,
host_open_close_loop,native,25,297.030304,1,
host_open_close_loop,wasm-jit,25,322.058736,1,
host_open_close_loop,wasm-aot,25,316.472529,1,
host_open_close_loop,native,26,263.922666,1,
host_open_close_loop,wasm-jit,26,327.111402,1,
host_open_close_loop,wasm-aot,26,323.234176,1,
host_open_close_loop,native,27,314.461433,1,
host_open_close_loop,wasm-jit,27,320.360699,1,
host_open_close_loop,wasm-aot,27,380.701953,1,
host_open_close_loop,native,28,276.10067,1,
host_open_close_loop,wasm-jit,28,420.056514,1,
host_open_close_loop,wasm-aot,28,349.614894,1,
host_open_close_loop,native,29,284.632145,1,
host_open_close_loop,wasm-jit,29,320.256181,1,
host_open_close_loop,wasm-aot,29,345.331056,1,
host_open_close_loop,native,30,279.607415,1,
host_open_close_loop,wasm-jit,30,314.618338,1,
host_open_close_loop,wasm-aot,30,360.375848,1,
host_read_small,native,1,351.898473,1,
host_read_small,wasm-jit,1,419.336824,1,
host_read_small,wasm-aot,1,449.45278,1,
host_read_small,native,2,354.934137,1,
host_read_small,wasm-jit,2,413.921296,1,
host_read_small,wasm-aot,2,405.010199,1,
host_read_small,native,3,370.800954,1,
host_read_small,wasm-jit,3,435.761733,1,
host_read_small,wasm-aot,3,471.604332,1,
host_read_small,native,4,342.998964,1,
host_read_small,wasm-jit,4,511.009963,1,
host_read_small,wasm-aot,4,432.590068,1,
host_read_small,native,5,352.055017,1,
host_read_small,wasm-jit,5,418.793268,1,
host_read_small,wasm-aot,5,411.404287,1,
host_read_small,native,6,353.910778,1,
host_read_small,wasm-jit,6,439.038879,1,
host_read_small,wasm-aot,6,395.418418,1,
host_read_small,native,7,349.342453,1,
host_read_small,wasm-jit,7,396.853686,1,
host_read_small,wasm-aot,7,398.194525,1,
host_read_small,native,8,385.121408,1,
host_read_small,wasm-jit,8,386.592346,1,
host_read_small,wasm-aot,8,383.889114,1,
host_read_small,native,9,340.839289,1,
host_read_small,wasm-jit,9,440.834245,1,
host_read_small,wasm-aot,9,388.605512,1,
host_read_small,native,10,344.085769,1,
host_read_small,wasm-jit,10,395.093527,1,
host_read_small,wasm-aot,10,421.3968,1,
host_read_small,native,11,386.430351,1,
host_read_small,wasm-jit,11,441.223229,1,
host_read_small,wasm-aot,11,488.008594,1,
host_read_small,native,12,357.969502,1,
host_read_small,wasm-jit,12,428.419275,1,
host_read_small,wasm-aot,12,381.264255,1,
host_read_small,native,13,380.953798,1,
host_read_small,wasm-jit,13,402.006811,1,
host_read_small,wasm-aot,13,386.153522,1,
host_read_small,native,14,384.487164,1,
host_read_small,wasm-jit,14,414.375333,1,
host_read_small,wasm-aot,14,393.803619,1,
host_read_small,native,15,341.371276,1,
host_read_small,wasm-jit,15,447.825005,1,
host_read_small,wasm-aot,15,442.612797,1,
host_read_small,native,16,336.978142,1,
host_read_small,wasm-jit,16,385.272779,1,
host_read_small,wasm-aot,16,390.547472,1,
host_read_small,native,17,380.828147,1,
host_read_small,wasm-jit,17,396.944552,1,
host_read_small,wasm-aot,17,395.101504,1,
host_read_small,native,18,339.611167,1,
host_read_small,wasm-jit,18,397.100928,1,
host_read_small,wasm-aot,18,476.398896,1,
host_read_small,native,19,336.971014,1,
host_read_small,wasm-jit,19,477.165669,1,
host_read_small,wasm-aot,19,507.091654,1,
host_read_small,native,20,390.147801,1,
host_read_small,wasm-jit,20,422.85422,1,
host_read_small,wasm-aot,20,406.255227,1,
host_read_small,native,21,352.212735,1,
host_read_small,wasm-jit,21,396.673651,1,
host_read_small,wasm-aot,21,486.450585,1,
host_read_small,native,22,349.847203,1,
host_read_small,wasm-jit,22,404.344185,1,
host_read_small,wasm-aot,22,405.160652,1,
host_read_small,native,23,391.279046,1,
host_read_small,wasm-jit,23,403.989218,1,
host_read_small,wasm-aot,23,473.983484,1,
host_read_small,native,24,335.749831,1,
host_read_small,wasm-jit,24,416.195383,1,
host_read_small,wasm-aot,24,406.988026,1,
host_read_small,native,25,346.875148,1,
host_read_small,wasm-jit,25,430.826286,1,
host_read_small,wasm-aot,25,399.629695,1,
host_read_small,native,26,451.7344,1,
host_read_small,wasm-jit,26,466.666898,1,
host_read_small,wasm-aot,26,1163.668402,1,
host_read_small,native,27,1738.209686,1,
host_read_small,wasm-jit,27,432.095493,1,
host_read_small,wasm-aot,27,410.747854,1,
host_read_small,native,28,357.331781,1,
host_read_small,wasm-jit,28,451.547495,1,
host_read_small,wasm-aot,28,481.870185,1,
host_read_small,native,29,345.214572,1,
host_read_small,wasm-jit,29,435.719629,1,
host_read_small,wasm-aot,29,416.640863,1,
host_read_small,native,30,396.796176,1,
host_read_small,wasm-jit,30,435.962847,1,
host_read_small,wasm-aot,30,427.58629,1,
host_stat_loop,native,1,66.126222,1,
host_stat_loop,wasm-jit,1,123.214617,1,
host_stat_loop,wasm-aot,1,211.115331,1,
host_stat_loop,native,2,90.447784,1,
host_stat_loop,wasm-jit,2,116.41567,1,
host_stat_loop,wasm-aot,2,115.386165,1,
host_stat_loop,native,3,57.212247,1,
host_stat_loop,wasm-jit,3,116.371791,1,
host_stat_loop,wasm-aot,3,146.912206,1,
host_stat_loop,native,4,101.898863,1,
host_stat_loop,wasm-jit,4,113.807083,1,
host_stat_loop,wasm-aot,4,114.198813,1,
host_stat_loop,native,5,55.605207,1,
host_stat_loop,wasm-jit,5,117.983221,1,
host_stat_loop,wasm-aot,5,110.900135,1,
host_stat_loop,native,6,55.089022,1,
host_stat_loop,wasm-jit,6,130.17441,1,
host_stat_loop,wasm-aot,6,113.539441,1,
host_stat_loop,native,7,64.122123,1,
host_stat_loop,wasm-jit,7,180.123896,1,
host_stat_loop,wasm-aot,7,120.955289,1,
host_stat_loop,native,8,58.614488,1,
host_stat_loop,wasm-jit,8,117.7535,1,
host_stat_loop,wasm-aot,8,130.006162,1,
host_stat_loop,native,9,58.56112,1,
host_stat_loop,wasm-jit,9,122.047059,1,
host_stat_loop,wasm-aot,9,118.602207,1,
host_stat_loop,native,10,55.812449,1,
host_stat_loop,wasm-jit,10,114.865322,1,
host_stat_loop,wasm-aot,10,113.769605,1,
host_stat_loop,native,11,56.28882,1,
host_stat_loop,wasm-jit,11,115.519432,1,
host_stat_loop,wasm-aot,11,149.10332,1,
host_stat_loop,native,12,56.162268,1,
host_stat_loop,wasm-jit,12,113.801977,1,
host_stat_loop,wasm-aot,12,148.890883,1,
host_stat_loop,native,13,57.755096,1,
host_stat_loop,wasm-jit,13,116.951082,1,
host_stat_loop,wasm-aot,13,115.892005,1,
host_stat_loop,native,14,55.577335,1,
host_stat_loop,wasm-jit,14,117.3335,1,
host_stat_loop,wasm-aot,14,120.277232,1,
host_stat_loop,native,15,56.846993,1,
host_stat_loop,wasm-jit,15,116.101968,1,
host_stat_loop,wasm-aot,15,125.379711,1,
host_stat_loop,native,16,56.250331,1,
host_stat_loop,wasm-jit,16,115.065893,1,
host_stat_loop,wasm-aot,16,111.53508,1,
host_stat_loop,native,17,57.230928,1,
host_stat_loop,wasm-jit,17,115.467082,1,
host_stat_loop,wasm-aot,17,114.054466,1,
host_stat_loop,native,18,58.129174,1,
host_stat_loop,wasm-jit,18,112.160558,1,
host_stat_loop,wasm-aot,18,139.332785,1,
host_stat_loop,native,19,59.505223,1,
host_stat_loop,wasm-jit,19,113.653677,1,
host_stat_loop,wasm-aot,19,135.502209,1,
host_stat_loop,native,20,77.7501,1,
host_stat_loop,wasm-jit,20,118.68796,1,
host_stat_loop,wasm-aot,20,111.431831,1,
host_stat_loop,native,21,56.185565,1,
host_stat_loop,wasm-jit,21,124.437946,1,
host_stat_loop,wasm-aot,21,117.31423,1,
host_stat_loop,native,22,55.343955,1,
host_stat_loop,wasm-jit,22,116.968681,1,
host_stat_loop,wasm-aot,22,115.723523,1,
host_stat_loop,native,23,55.070203,1,
host_stat_loop,wasm-jit,23,116.871983,1,
host_stat_loop,wasm-aot,23,115.213769,1,
host_stat_loop,native,24,57.082392,1,
host_stat_loop,wasm-jit,24,152.834026,1,
host_stat_loop,wasm-aot,24,128.708936,1,
host_stat_loop,native,25,55.812851,1,
host_stat_loop,wasm-jit,25,114.597312,1,
host_stat_loop,wasm-aot,25,146.681624,1,
host_stat_loop,native,26,57.41769,1,
host_stat_loop,wasm-jit,26,114.957907,1,
host_stat_loop,wasm-aot,26,130.78164,1,
host_stat_loop,native,27,56.078026,1,
host_stat_loop,wasm-jit,27,120.804154,1,
host_stat_loop,wasm-aot,27,124.471505,1,
host_stat_loop,native,28,58.506003,1,
host_stat_loop,wasm-jit,28,141.584172,1,
host_stat_loop,wasm-aot,28,121.01164,1,
host_stat_loop,native,29,55.502526,1,
host_stat_loop,wasm-jit,29,154.354148,1,
host_stat_loop,wasm-aot,29,160.268358,1,
host_stat_loop,native,30,64.933705,1,
host_stat_loop,wasm-jit,30,123.993247,1,
host_stat_loop,wasm-aot,30,122.674689,1,
host_time_loop,native,1,0.02348,1,
host_time_loop,wasm-jit,1,0.144698,1,
host_time_loop,wasm-aot,1,0.154732,1,
host_time_loop,native,2,0.023423,1,
host_time_loop,wasm-jit,2,0.162208,1,
host_time_loop,wasm-aot,2,0.146192,1,
host_time_loop,native,3,0.023436,1,
host_time_loop,wasm-jit,3,0.141776,1,
host_time_loop,wasm-aot,3,0.161922,1,
host_time_loop,native,4,0.023452,1,
host_time_loop,wasm-jit,4,0.1424,1,
host_time_loop,wasm-aot,4,0.14556,1,
host_time_loop,native,5,0.023426,1,
host_time_loop,wasm-jit,5,0.149135,1,
host_time_loop,wasm-aot,5,0.14636,1,
host_time_loop,native,6,0.023458,1,
host_time_loop,wasm-jit,6,0.147585,1,
host_time_loop,wasm-aot,6,0.144281,1,
host_time_loop,native,7,0.024394,1,
host_time_loop,wasm-jit,7,0.144026,1,
host_time_loop,wasm-aot,7,0.162886,1,
host_time_loop,native,8,0.024571,1,
host_time_loop,wasm-jit,8,0.161149,1,
host_time_loop,wasm-aot,8,0.155379,1,
host_time_loop,native,9,0.023425,1,
host_time_loop,wasm-jit,9,0.150243,1,
host_time_loop,wasm-aot,9,0.266733,1,
host_time_loop,native,10,0.023444,1,
host_time_loop,wasm-jit,10,0.173095,1,
host_time_loop,wasm-aot,10,0.147113,1,
host_time_loop,native,11,0.023426,1,
host_time_loop,wasm-jit,11,0.147554,1,
host_time_loop,wasm-aot,11,0.154255,1,
host_time_loop,native,12,0.023464,1,
host_time_loop,wasm-jit,12,0.144059,1,
host_time_loop,wasm-aot,12,0.158889,1,
host_time_loop,native,13,0.023419,1,
host_time_loop,wasm-jit,13,0.177165,1,
host_time_loop,wasm-aot,13,0.186619,1,
host_time_loop,native,14,0.023906,1,
host_time_loop,wasm-jit,14,0.145823,1,
host_time_loop,wasm-aot,14,0.148272,1,
host_time_loop,native,15,0.023418,1,
host_time_loop,wasm-jit,15,0.15538,1,
host_time_loop,wasm-aot,15,0.147851,1,
host_time_loop,native,16,0.023784,1,
host_time_loop,wasm-jit,16,0.164912,1,
host_time_loop,wasm-aot,16,0.159974,1,
host_time_loop,native,17,0.023432,1,
host_time_loop,wasm-jit,17,0.151457,1,
host_time_loop,wasm-aot,17,0.144769,1,
host_time_loop,native,18,0.023475,1,
host_time_loop,wasm-jit,18,0.164377,1,
host_time_loop,wasm-aot,18,0.147011,1,
host_time_loop,native,19,0.023447,1,
host_time_loop,wasm-jit,19,0.145239,1,
host_time_loop,wasm-aot,19,0.157481,1,
host_time_loop,native,20,0.023452,1,
host_time_loop,wasm-jit,20,0.167649,1,
host_time_loop,wasm-aot,20,0.146647,1,
host_time_loop,native,21,0.023442,1,
host_time_loop,wasm-jit,21,0.221483,1,
host_time_loop,wasm-aot,21,0.144263,1,
host_time_loop,native,22,0.023424,1,
host_time_loop,wasm-jit,22,0.158197,1,
host_time_loop,wasm-aot,22,0.147795,1,
host_time_loop,native,23,0.023436,1,
host_time_loop,wasm-jit,23,0.14193,1,
host_time_loop,wasm-aot,23,0.161268,1,
host_time_loop,native,24,0.023446,1,
host_time_loop,wasm-jit,24,0.146184,1,
host_time_loop,wasm-aot,24,0.148502,1,
host_time_loop,native,25,0.034016,1,
host_time_loop,wasm-jit,25,0.142567,1,
host_time_loop,wasm-aot,25,0.16182,1,
host_time_loop,native,26,0.023437,1,
host_time_loop,wasm-jit,26,0.140646,1,
host_time_loop,wasm-aot,26,0.144588,1,
host_time_loop,native,27,0.023541,1,
host_time_loop,wasm-jit,27,0.147106,1,
host_time_loop,wasm-aot,27,0.145801,1,
host_time_loop,native,28,0.02344,1,
host_time_loop,wasm-jit,28,0.144681,1,
host_time_loop,wasm-aot,28,0.147788,1,
host_time_loop,native,29,0.023446,1,
host_time_loop,wasm-jit,29,0.152868,1,
host_time_loop,wasm-aot,29,0.150206,1,
host_time_loop,native,30,0.02346,1,
host_time_loop,wasm-jit,30,0.144719,1,
host_time_loop,wasm-aot,30,0.157479,1,
host_write_small,native,1,418.479878,1,
