timestamp,program,mode,run_index,event,value,status,stderr_note,runtime_engine,compiler
2026-05-13T15:58:07+0800,llvmss_misc_evalloop,wasm-jit,1,branch-misses,248243,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,wasm-aot,1,r81d0,1641808214,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,wasm-aot,1,r82d0,620796829,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,wasm-aot,1,r00c4,1018313166,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,wasm-aot,1,r01c4,8479559,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,wasm-aot,1,r1c0,5914409688,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,wasm-aot,1,cpu-cycles,1979076786,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,wasm-aot,1,L1-icache-load-misses,948299,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,wasm-aot,1,branch-misses,227836,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,native,2,r81d0,820214793,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,native,2,r82d0,410237349,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,native,2,r00c4,813416193,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,native,2,r01c4,235541,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,native,2,r1c0,1841412720,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,native,2,cpu-cycles,1521929494,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,native,2,L1-icache-load-misses,116672,ok,,wasmer,cranelift
2026-05-13T15:58:08+0800,llvmss_misc_evalloop,native,2,branch-misses,296812,ok,,wasmer,cranelift
